sample_id,tree_albedo,tree_alloc_abg,tree_ctmp_lfdsp,tree_ctmp_lfshd,tree_sla,tree_ek0,tree_lue,tree_pmax,tree_topt,tree_tmin,tree_tmax,tree_gs_b0,tree_gs_b1,tree_gs_b2,tree_km_nstl,tree_kmci,tree_cmpcd0,tree_rgf,tree_rgc,tree_rgr,tree_rmf0,tree_rmc_s,tree_rmr_s,tree_rmc_h,tree_rmr_h,tree_qtf0,tree_qtc0,tree_qtr0,tree_f_sz_s,tree_f_sz_r,tree_lf0,tree_lc0,tree_lr0,tree_dcd,tree_root_spt_a,tree_root_spt_b,c3_albedo,c3_alloc_abg,c3_ctmp_lfdsp,c3_ctmp_lfshd,c3_sla,c3_ek0,c3_lue,c3_pmax,c3_topt,c3_tmin,c3_tmax,c3_gs_b0,c3_gs_b1,c3_gs_b2,c3_km_nstl,c3_kmci,c3_cmpcd0,c3_rgf,c3_rgc,c3_rgr,c3_rmf0,c3_rmc_s,c3_rmr_s,c3_rmc_h,c3_rmr_h,c3_qtf0,c3_qtc0,c3_qtr0,c3_f_sz_s,c3_f_sz_r,c3_lf0,c3_lc0,c3_lr0,c3_root_spt_a,c3_root_spt_b,c4_kmci,c4_cmpcd0,soil_albedo0,soil_sr_lf,soil_sr_lc,soil_sr_lr,soil_sr_ha,soil_sr_hi,soil_sr_hp,soil_kml,soil_kmh,soil_kmsl,soil_kmsh,soil_f_co2_lf,soil_f_co2_lc,soil_f_co2_lr,soil_f_hm_a,soil_f_hm_i,soil_f_hm_p,over_ke_d,over_ke_n,over_scttr,over_spect,over_rfl_d,over_photocap_n0,over_nc_ct,over_acen_et,over_hc_et,over_str_et,over_kc0,over_ko0,over_acen_kc,over_acen_ko,over_acen_vc,over_cv_j,over_cv_p,over_jvr,over_gss_b0,over_gss_b1,over_gss_b2,under_nc_ct,under_gss_b0,under_gss_b1,under_gss_b2,mean_GPP,mean_NEP,mean_ER,mean_NPP,sd_annual_GPP,sd_annual_NEP,sd_annual_ER,sd_annual_NPP,sd_daily_GPP,sd_daily_NEP,sd_daily_ER,sd_daily_NPP
107,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,70.0,3000.0,50.0,0.2,366.0,62.0,0.33999999999999997,0.1,0.1,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.302,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.7300000000000001,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.08600000000000001,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1815,0.12769999999999998,1.0538,0.8459999999999999,0.015622277540600658,0.01906742422737446,0.024123755005296253,0.011972189997378658,0.00039671302340525807,0.0003398620219799111,0.00016779842740508944,0.00033280346463149236
108,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,70.0,3000.0,50.0,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.302,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.7300000000000001,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.08600000000000001,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1602999999999999,0.1096,1.0506,0.6950999999999999,0.016055805457493865,0.012222020200350585,0.018136519327956332,0.010202940752547745,0.000361320122820253,0.00024968742740455214,0.00016799827349644968,0.00024318790040016666
109,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,70.0,3000.0,50.0,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.005,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.7300000000000001,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.08600000000000001,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1602999999999999,0.11400000000000002,1.0459999999999998,0.7304999999999999,0.016055805457493865,0.013589211407093007,0.01929306150465039,0.01040566085252532,0.0003613186670086819,0.00025081613138933524,0.00016929621237716166,0.0002445668994116073
110,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,28.6,3000.0,50.0,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.005,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.7300000000000001,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.08600000000000001,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1179999999999999,0.10980000000000001,1.0083,0.7026999999999999,0.013333333333333313,0.013273197722394473,0.016997058569058334,0.008743886753358354,0.0003368260983458635,0.00023267648658235337,0.00016009107526106453,0.0002284030997154788
111,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,28.6,3000.0,50.0,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.005,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.7300000000000001,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.2,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1179999999999999,0.10980000000000001,1.0083,0.7026999999999999,0.013333333333333313,0.013273197722394473,0.016997058569058334,0.008743886753358354,0.0003368260983458635,0.00023267648658235337,0.00016009107526106453,0.0002284030997154788
112,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,28.6,3000.0,50.0,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.005,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.22000000000000003,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.2,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1179999999999999,0.10980000000000001,1.0083,0.7026999999999999,0.013333333333333313,0.013273197722394473,0.016997058569058334,0.008743886753358354,0.0003368260983458635,0.00023268059195758018,0.00016009332677106763,0.0002284030997154788
113,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,28.6,3000.0,22.400000000000002,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.005,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.22000000000000003,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.2,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1138,0.1099,1.0041,0.7,0.012830519171967359,0.012529520696694222,0.01690134774376161,0.008286535263104043,0.00034023228611159795,0.0002296042587857871,0.00016440654143487808,0.00023053749583819508
114,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,28.6,13200.0,22.400000000000002,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.203,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.005,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.22000000000000003,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.2,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.1846999999999999,0.1152,1.0693,0.7464000000000001,0.01833666636369149,0.017818841463773983,0.019143028902332982,0.012303567684935051,0.00037816733538722824,0.0002576816806613305,0.0001797434789226243,0.00025581562377987785
115,0.15000000000000002,0.1,0.0,5.0,150.0,0.42000000000000004,0.044,10.0,22.0,0.9996000000000009,33.6,28.6,13200.0,22.400000000000002,0.2,366.0,62.0,0.33999999999999997,0.1,0.33999999999999997,0.8300000000000001,0.5,0.032,0.44,0.401,1.4,2.6,2.6,241.0,48.4,0.004,0.005,0.002,0.2,4.4,0.5,0.25,0.42000000000000004,0.0,14.0,158.0,300.0,0.02,30.0,25.0,5.0,30.0,56.2,9800.0,40.800000000000004,0.30000000000000004,450.0,48.0,0.42000000000000004,0.26,0.26,1.204,0.005,0.041,2.0,0.005,2.2,2.6,2.2,182.0,48.4,0.004,0.001,0.003,4.4,2.3,83.0,15.0,0.29,4.18,4.18,6.119999999999999,1.72,0.24799999999999997,0.001,0.22000000000000003,0.56,0.9,0.9,0.42000000000000004,0.3,0.3,0.6,0.1,0.8,0.42000000000000004,0.78,0.05,0.25,0.2,0.3,74.0,30000.0,250000.0,640.0,70.0,26000.0,80000.0,30000.0,68000.0,0.81,0.78,2.42,8.2,10000.0,1.0,118.0,6.3999999999999995,2800.0,8.0,1.182,0.11339999999999999,1.0687,0.7383,0.01271918935222598,0.01515255753990065,0.018535551426020952,0.008069834088890697,0.000376793993362919,0.0002512126201044716,0.00018297957046933803,0.0002548510332646554
116,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,20.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.001,0.004,0.003,0.01,3.0,1.4,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,94.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.1,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,9.04,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.0108,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,35.237700000000004,-7.7789,43.0164,24.5297,0.49290680886169624,0.40676841623268195,0.3649420654173907,0.3546140468484327,0.013481159806888915,0.00971683118704986,0.0058311485941581745,0.009869511519035947
117,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.001,0.004,0.003,0.01,3.0,1.4,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,94.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.1,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,9.04,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.0108,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,33.4797,-7.3443,40.8238,23.2629,0.46987848310907904,0.38296940695918064,0.3536557648335448,0.3368449857789848,0.012562955799266324,0.009122719810209555,0.005435214727811016,0.009210830720576522
118,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.001,0.004,0.003,0.01,3.0,1.4,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,94.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.1,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,9.04,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,33.4797,-7.348999999999999,40.8285,23.2629,0.46987848310907904,0.38401620336184317,0.3554659696167207,0.3368449857789848,0.012562955799266324,0.009123575208790084,0.00543731186816161,0.009210830720576522
119,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.001,0.004,0.003,0.01,3.0,4.1,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,94.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.1,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,9.04,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,33.4797,-7.348999999999999,40.8285,23.2629,0.46987848310907904,0.38401620336184317,0.3554659696167207,0.3368449857789848,0.012562955799266324,0.009123575208790084,0.00543731186816161,0.009210830720576522
120,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.001,0.004,0.003,0.01,3.0,4.1,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,94.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,9.04,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,33.3979,-7.3295,40.7275,23.2128,0.46942055297521246,0.38347743668232226,0.3547400456672473,0.33664778824957853,0.012514778210849186,0.009089530092368122,0.005419662898296278,0.009173281908828861
121,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.001,0.004,0.003,0.01,3.0,4.1,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,286.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,9.04,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,33.4014,-7.3377,40.7391,23.2528,0.4694349321850208,0.38337798290691877,0.3549680580308921,0.33655503099625317,0.012517346747815714,0.009091309689647787,0.005422457822328226,0.00917554260748432
122,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.001,0.004,0.003,0.01,3.0,4.1,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,286.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,0.1,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,33.4014,-7.3377,40.7391,23.2528,0.4694349321850208,0.38337798290691877,0.3549680580308921,0.33655503099625317,0.012517346747815714,0.009091309689647787,0.005422457822328226,0.00917554260748432
123,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.004,0.004,0.003,0.01,3.0,4.1,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,286.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.003,0.003,0.005,10.0,0.5,83.0,0.1,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,3.3244,-0.3093,3.6336,2.1647,0.04520865207260903,0.04168946043199782,0.046826393317349446,0.03007786192164889,0.0009401050862438192,0.0007606168779761024,0.0004165774624858358,0.0006942665851003406
124,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.004,0.004,0.003,0.01,3.0,4.1,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,286.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.0,0.003,0.005,10.0,0.5,83.0,0.1,0.13,10.0,4.18,6.119999999999999,0.2,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,3.3580999999999994,-0.30720000000000003,3.6653999999999995,2.1670000000000003,0.03947840478596422,0.03899515639438086,0.04833494250194848,0.026687491868330814,0.0009510324451653004,0.0007690789021454277,0.0004227310707179654,0.0007051656569741796
125,0.2,0.1,4.2,17.0,250.0,0.7400000000000001,0.055999999999999994,20.0,10.0,-5.0,44.4,1.0,20000.0,22.400000000000002,0.1,282.0,62.0,0.42000000000000004,0.18000000000000002,0.26,1.22,0.10400000000000001,0.041,0.8300000000000001,0.005,1.4,1.0,1.8,5.0,80.0,0.004,0.004,0.003,0.01,3.0,4.1,0.15000000000000002,0.7400000000000001,5.6000000000000005,11.0,286.0,50.0,0.08,25.6,20.0,15.0,50.0,70.0,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.005,2.0,0.005,2.2,2.6,1.8,123.0,32.6,0.0,0.003,0.005,10.0,0.5,83.0,0.1,0.13,10.0,4.18,6.119999999999999,0.2,0.4,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.3,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.42000000000000004,0.05,0.1,0.2,0.5,118.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,34000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,6400.0,6.6000000000000005,30.0,6.3999999999999995,1000.0,5.2,3.3580999999999994,-0.3089,3.6671,2.1670000000000003,0.03947840478596422,0.03872825554782681,0.04941985655809031,0.026687491868330814,0.0009510324451653004,0.0007697136000111783,0.0004240073887612515,0.0007051656569741796
